Timestamp,RSSI_A,RSSI_B,Prediction,Confidence
2026-06-02 12:54:04,-72,-80,Corridor,66.7
2026-06-02 12:54:08,-69,-79,Room101,66.7
2026-06-02 12:54:13,-67,-77,Room101,66.7
2026-06-02 12:54:17,-68,-77,Corridor,66.7
2026-06-02 12:54:21,-65,-79,Room101,100.0
2026-06-02 12:54:26,-64,-78,Room101,100.0
2026-06-02 12:54:30,-63,-78,Room101,100.0
2026-06-02 12:54:34,-62,-78,Room101,100.0
2026-06-02 12:54:39,-61,-79,Room101,100.0
2026-06-02 12:54:43,-60,-81,Room101,100.0
2026-06-02 12:54:47,-60,-81,Room101,100.0
2026-06-02 12:54:52,-59,-82,Room101,100.0
2026-06-02 12:54:56,-60,-82,Room101,100.0
2026-06-02 12:55:00,-60,-83,Room101,100.0
2026-06-02 12:55:05,-63,-83,Room101,100.0
2026-06-02 12:55:09,-63,-83,Room101,100.0
2026-06-02 12:55:13,-63,-83,Room101,100.0
2026-06-02 12:55:18,-63,-81,Room101,100.0
2026-06-02 12:55:22,-64,-81,Room101,100.0
2026-06-02 12:55:26,-65,-81,Room101,100.0
2026-06-02 12:55:31,-65,-80,Room101,100.0
2026-06-02 12:55:35,-65,-79,Room101,100.0
2026-06-02 12:55:39,-65,-79,Room101,100.0
2026-06-02 12:55:43,-63,-80,Room101,100.0
2026-06-02 12:55:48,-66,-81,Room101,100.0
2026-06-02 12:55:52,-64,-80,Room101,100.0
2026-06-02 12:55:56,-66,-80,Room101,100.0
2026-06-02 12:56:01,-66,-80,Room101,100.0
2026-06-02 12:56:05,-67,-80,Room101,100.0
2026-06-02 12:56:09,-66,-79,Room101,100.0
2026-06-02 12:56:14,-64,-80,Room101,100.0
2026-06-02 12:56:18,-62,-81,Room101,100.0
2026-06-02 12:56:22,-61,-81,Room101,100.0
2026-06-02 12:56:27,-61,-78,Room101,100.0
2026-06-02 12:56:31,-64,-77,Room101,100.0
2026-06-02 12:56:35,-66,-77,Room101,100.0
2026-06-02 12:56:40,-67,-77,Room101,66.7
2026-06-02 12:56:44,-68,-78,Room101,66.7
2026-06-02 12:56:48,-68,-78,Room101,66.7
2026-06-02 12:56:53,-69,-77,Corridor,100.0
2026-06-02 12:56:57,-70,-77,Corridor,100.0
2026-06-02 12:57:01,-69,-79,Room101,66.7
2026-06-02 12:57:05,-72,-73,Corridor,100.0
2026-06-02 12:57:10,-73,-68,Corridor,100.0
2026-06-02 12:57:14,-72,-65,Corridor,100.0
2026-06-02 12:57:18,-72,-66,Corridor,100.0
2026-06-02 12:57:23,-73,-72,Corridor,100.0
2026-06-02 12:57:27,-72,-76,Corridor,100.0
2026-06-02 12:57:31,-74,-78,Corridor,100.0
2026-06-02 12:57:36,-75,-80,Corridor,100.0
2026-06-02 12:57:40,-75,-83,Room101,66.7
2026-06-02 12:57:44,-75,-84,Room101,66.7
2026-06-02 12:57:49,-77,-86,Room101,66.7
2026-06-02 12:57:53,-75,-87,Room101,100.0
2026-06-02 12:57:57,-75,-87,Room101,100.0
2026-06-02 12:58:02,-75,-88,Room101,100.0
2026-06-02 12:58:06,-74,-89,Room101,100.0
2026-06-02 12:58:10,-74,-88,Room101,100.0
2026-06-02 12:58:15,-73,-86,Room101,100.0
2026-06-02 12:58:19,-73,-84,Room101,100.0
2026-06-02 12:58:23,-72,-76,Corridor,100.0
2026-06-02 12:58:28,-68,-70,Corridor,100.0
2026-06-02 12:58:32,-65,-65,Corridor,100.0
2026-06-02 12:58:36,-66,-62,Corridor,100.0
2026-06-02 12:58:40,-65,-59,Corridor,100.0
2026-06-02 12:58:45,-65,-57,Corridor,100.0
2026-06-02 12:58:49,-65,-56,Corridor,100.0
2026-06-02 12:58:53,-65,-55,Corridor,100.0
2026-06-02 12:58:58,-65,-54,Corridor,100.0
2026-06-02 12:59:02,-65,-53,Corridor,100.0
2026-06-02 12:59:06,-65,-53,Corridor,100.0
2026-06-02 12:59:11,-65,-53,Corridor,100.0
2026-06-02 12:59:15,-65,-52,Room102,66.7
2026-06-02 12:59:19,-65,-52,Room102,66.7
2026-06-02 12:59:24,-65,-52,Room102,66.7
2026-06-02 12:59:28,-65,-52,Room102,66.7
2026-06-02 12:59:32,-65,-52,Room102,66.7
2026-06-02 12:59:37,-65,-52,Room102,66.7
2026-06-02 12:59:41,-65,-52,Room102,66.7
2026-06-02 12:59:45,-65,-52,Room102,66.7
2026-06-02 12:59:50,-65,-52,Room102,66.7
2026-06-02 12:59:54,-65,-52,Room102,66.7
2026-06-02 12:59:58,-65,-52,Room102,66.7
2026-06-02 13:00:02,-65,-52,Room102,66.7
2026-06-02 13:00:07,-65,-52,Room102,66.7
2026-06-02 13:00:11,-65,-52,Room102,66.7
2026-06-02 13:00:15,-65,-52,Room102,66.7
2026-06-02 13:00:20,-65,-52,Room102,66.7
2026-06-02 13:00:24,-65,-52,Room102,66.7
2026-06-02 13:00:28,-65,-52,Room102,66.7
2026-06-02 13:00:33,-65,-52,Room102,66.7
2026-06-02 13:00:37,-65,-52,Room102,66.7
2026-06-02 13:00:41,-65,-52,Room102,66.7
2026-06-02 13:00:46,-65,-52,Room102,66.7
2026-06-02 13:00:50,-65,-52,Room102,66.7
2026-06-02 13:00:54,-65,-52,Room102,66.7
2026-06-02 13:00:59,-65,-52,Room102,66.7
2026-06-02 13:01:03,-65,-52,Room102,66.7
2026-06-02 13:01:07,-65,-52,Room102,66.7
2026-06-02 13:01:12,-65,-52,Room102,66.7
2026-06-02 13:01:16,-65,-52,Room102,66.7
2026-06-02 13:01:20,-65,-52,Room102,66.7
2026-06-02 13:01:25,-65,-52,Room102,66.7
2026-06-02 13:01:29,-65,-52,Room102,66.7
2026-06-02 13:01:33,-65,-52,Room102,66.7
2026-06-02 13:01:37,-65,-52,Room102,66.7
2026-06-02 13:01:42,-65,-52,Room102,66.7
2026-06-02 13:01:46,-65,-52,Room102,66.7
2026-06-02 13:01:50,-65,-52,Room102,66.7
2026-06-02 13:01:55,-65,-52,Room102,66.7
2026-06-02 13:01:59,-65,-52,Room102,66.7
2026-06-02 13:02:03,-65,-52,Room102,66.7
2026-06-02 13:02:08,-65,-52,Room102,66.7
2026-06-02 13:02:12,-65,-52,Room102,66.7
2026-06-02 13:02:16,-65,-52,Room102,66.7
2026-06-02 13:02:21,-65,-52,Room102,66.7
2026-06-02 13:02:25,-65,-52,Room102,66.7
2026-06-02 13:02:29,-65,-52,Room102,66.7
2026-06-02 13:02:34,-65,-52,Room102,66.7
2026-06-02 13:02:38,-65,-52,Room102,66.7
2026-06-02 13:02:42,-65,-52,Room102,66.7
2026-06-02 13:02:47,-65,-52,Room102,66.7
2026-06-02 13:02:51,-65,-52,Room102,66.7
2026-06-02 13:02:55,-65,-52,Room102,66.7
2026-06-02 13:02:59,-65,-52,Room102,66.7
2026-06-02 13:03:04,-65,-52,Room102,66.7
2026-06-02 13:03:08,-65,-52,Room102,66.7
2026-06-02 13:03:12,-65,-52,Room102,66.7
2026-06-02 13:03:17,-65,-52,Room102,66.7
2026-06-02 13:03:21,-65,-52,Room102,66.7
2026-06-02 13:03:25,-65,-52,Room102,66.7
2026-06-02 13:03:30,-65,-52,Room102,66.7
2026-06-02 13:03:34,-65,-52,Room102,66.7
2026-06-02 13:03:38,-65,-52,Room102,66.7
2026-06-02 13:03:43,-65,-52,Room102,66.7
2026-06-02 13:03:47,-65,-52,Room102,66.7
2026-06-02 13:03:51,-65,-52,Room102,66.7
2026-06-02 13:03:56,-65,-52,Room102,66.7
2026-06-02 13:04:00,-65,-52,Room102,66.7
2026-06-02 13:04:04,-65,-52,Room102,66.7
2026-06-02 13:04:09,-65,-52,Room102,66.7
2026-06-02 13:04:13,-65,-52,Room102,66.7
2026-06-02 13:04:17,-65,-52,Room102,66.7
2026-06-02 13:04:22,-65,-52,Room102,66.7
2026-06-02 13:04:26,-65,-52,Room102,66.7
2026-06-02 13:04:30,-65,-52,Room102,66.7
2026-06-02 13:04:35,-65,-52,Room102,66.7
2026-06-02 13:04:39,-65,-52,Room102,66.7
2026-06-02 13:04:43,-65,-52,Room102,66.7
2026-06-02 13:04:47,-65,-52,Room102,66.7
2026-06-02 13:04:52,-65,-52,Room102,66.7
2026-06-02 13:04:56,-65,-52,Room102,66.7
2026-06-02 13:05:00,-65,-52,Room102,66.7
2026-06-02 13:05:05,-65,-52,Room102,66.7
2026-06-02 13:05:09,-65,-52,Room102,66.7
2026-06-02 13:05:13,-65,-52,Room102,66.7
2026-06-02 13:05:18,-65,-52,Room102,66.7
2026-06-02 13:05:22,-65,-52,Room102,66.7
2026-06-02 13:05:26,-65,-52,Room102,66.7
2026-06-02 13:05:31,-65,-52,Room102,66.7
2026-06-02 13:05:35,-65,-52,Room102,66.7
2026-06-02 13:05:39,-65,-52,Room102,66.7
2026-06-02 13:05:44,-65,-52,Room102,66.7
2026-06-02 13:05:48,-65,-52,Room102,66.7
2026-06-02 13:05:52,-65,-52,Room102,66.7
2026-06-02 13:05:57,-65,-52,Room102,66.7
2026-06-02 13:06:01,-65,-52,Room102,66.7
2026-06-02 13:06:05,-65,-52,Room102,66.7
2026-06-02 13:06:09,-65,-52,Room102,66.7
2026-06-02 13:06:14,-65,-52,Room102,66.7
2026-06-02 13:06:18,-65,-52,Room102,66.7
2026-06-02 13:06:22,-65,-52,Room102,66.7
2026-06-02 13:06:27,-65,-52,Room102,66.7
2026-06-02 13:06:31,-65,-52,Room102,66.7
2026-06-02 13:06:35,-65,-52,Room102,66.7
2026-06-02 13:06:40,-65,-52,Room102,66.7
2026-06-02 13:06:44,-65,-52,Room102,66.7
2026-06-02 13:06:48,-65,-52,Room102,66.7
2026-06-02 13:06:53,-65,-52,Room102,66.7
2026-06-02 13:06:57,-65,-52,Room102,66.7
2026-06-02 13:07:01,-65,-52,Room102,66.7
2026-06-02 13:07:06,-65,-52,Room102,66.7
2026-06-02 13:07:10,-65,-52,Room102,66.7
2026-06-02 13:07:14,-65,-52,Room102,66.7
2026-06-02 13:07:19,-65,-52,Room102,66.7
2026-06-12 09:22:21,-74,-73,Corridor,100.0
2026-06-12 09:22:26,-77,-75,Corridor,100.0
2026-06-12 09:22:30,-81,-76,Corridor,100.0
2026-06-12 09:22:34,-84,-78,Corridor,100.0
2026-06-12 09:22:39,-85,-78,Corridor,100.0
2026-06-12 09:22:43,-85,-78,Corridor,100.0
2026-06-12 09:22:47,-86,-75,Corridor,66.7
2026-06-12 09:22:51,-86,-70,Room102,100.0
2026-06-12 09:22:56,-86,-72,Room102,100.0
2026-06-12 09:23:00,-88,-72,Room102,100.0
2026-06-12 09:23:04,-88,-73,Room102,100.0
2026-06-12 09:23:09,-88,-71,Room102,100.0
2026-06-12 09:23:13,-87,-68,Room102,100.0
2026-06-12 09:23:17,-88,-66,Room102,100.0
2026-06-12 09:23:22,-89,-66,Room102,100.0
2026-06-12 09:23:26,-89,-65,Room102,100.0
2026-06-12 09:23:30,-89,-65,Room102,100.0
2026-06-12 09:23:35,-90,-66,Room102,100.0
2026-06-12 09:23:39,-89,-66,Room102,100.0
2026-06-12 09:23:43,-90,-66,Room102,100.0
2026-06-12 09:23:48,-90,-67,Room102,100.0
2026-06-12 09:23:52,-89,-66,Room102,100.0
2026-06-12 09:23:56,-90,-67,Room102,100.0
2026-06-12 09:24:01,-90,-69,Room102,100.0
2026-06-12 09:24:05,-90,-69,Room102,100.0
2026-06-12 09:24:09,-86,-69,Room102,100.0
2026-06-12 09:24:13,-85,-70,Room102,100.0
2026-06-12 09:24:18,-81,-70,Corridor,66.7
2026-06-12 09:24:22,-78,-71,Corridor,100.0
2026-06-12 09:24:26,-75,-71,Corridor,100.0
2026-06-12 09:24:31,-73,-72,Corridor,100.0
2026-06-12 09:24:35,-72,-72,Corridor,100.0
2026-06-12 09:24:39,-71,-71,Corridor,100.0
2026-06-12 09:24:44,-70,-71,Corridor,100.0
2026-06-12 09:24:48,-70,-71,Corridor,100.0
2026-06-12 09:24:52,-69,-71,Corridor,100.0
2026-06-12 09:24:57,-68,-71,Corridor,100.0
2026-06-12 09:25:01,-69,-70,Corridor,100.0
2026-06-12 09:25:05,-69,-69,Corridor,100.0
2026-06-12 09:25:10,-68,-69,Corridor,100.0
2026-06-12 09:25:14,-68,-69,Corridor,100.0
2026-06-12 09:25:18,-68,-69,Corridor,100.0
2026-06-12 09:25:23,-68,-69,Corridor,100.0
2026-06-12 09:25:27,-68,-70,Corridor,100.0
2026-06-12 09:25:31,-68,-70,Corridor,100.0
2026-06-12 09:25:36,-68,-70,Corridor,100.0
2026-06-12 09:25:40,-68,-70,Corridor,100.0
2026-06-12 09:25:44,-68,-70,Corridor,100.0
2026-06-12 09:25:48,-68,-70,Corridor,100.0
2026-06-12 09:25:53,-68,-69,Corridor,100.0
2026-06-12 09:25:57,-67,-69,Corridor,100.0
2026-06-12 09:26:01,-68,-69,Corridor,100.0
2026-06-12 09:26:06,-68,-71,Corridor,100.0
2026-06-12 09:26:10,-68,-71,Corridor,100.0
2026-06-12 09:26:14,-68,-71,Corridor,100.0
2026-06-12 09:26:19,-68,-72,Corridor,100.0
2026-06-12 09:26:23,-68,-73,Corridor,100.0
2026-06-12 09:26:27,-68,-74,Corridor,100.0
2026-06-12 09:26:32,-67,-73,Corridor,100.0
2026-06-12 09:26:36,-68,-72,Corridor,100.0
2026-06-12 09:26:40,-68,-71,Corridor,100.0
2026-06-12 09:26:45,-68,-71,Corridor,100.0
2026-06-12 09:26:49,-68,-71,Corridor,100.0
2026-06-12 09:26:53,-68,-70,Corridor,100.0
2026-06-12 09:26:58,-67,-70,Corridor,100.0
2026-06-12 09:27:02,-67,-69,Corridor,100.0
2026-06-12 09:27:06,-67,-70,Corridor,100.0
2026-06-12 09:27:11,-67,-69,Corridor,100.0
2026-06-12 09:27:15,-67,-69,Corridor,100.0
2026-06-12 09:27:19,-68,-70,Corridor,100.0
2026-06-12 09:27:23,-69,-69,Corridor,100.0
2026-06-12 09:27:28,-69,-68,Corridor,100.0
2026-06-12 09:27:32,-69,-67,Corridor,100.0
2026-06-12 09:27:36,-69,-67,Corridor,100.0
2026-06-12 09:27:41,-69,-67,Corridor,100.0
2026-06-12 09:27:45,-70,-67,Corridor,100.0
2026-06-12 09:27:49,-70,-66,Corridor,100.0
2026-06-12 09:27:54,-69,-66,Corridor,100.0
2026-06-12 09:27:58,-69,-66,Corridor,100.0
2026-06-12 09:28:02,-69,-66,Corridor,100.0
2026-06-12 09:28:07,-68,-68,Corridor,100.0
2026-06-12 09:28:11,-69,-69,Corridor,100.0
2026-06-12 09:28:15,-69,-70,Corridor,100.0
2026-06-12 09:28:20,-68,-72,Corridor,100.0
2026-06-12 09:28:24,-68,-71,Corridor,100.0
2026-06-12 09:28:28,-69,-71,Corridor,100.0
2026-06-12 09:28:33,-71,-72,Corridor,100.0
2026-06-12 09:28:37,-72,-72,Corridor,100.0
2026-06-12 09:28:41,-72,-73,Corridor,100.0
2026-06-12 09:28:45,-72,-73,Corridor,100.0
2026-06-12 09:28:50,-71,-73,Corridor,100.0
2026-06-12 09:28:54,-70,-73,Corridor,100.0
2026-06-12 09:28:58,-69,-73,Corridor,100.0
2026-06-12 09:29:03,-69,-72,Corridor,100.0
2026-06-12 09:29:07,-68,-71,Corridor,100.0
2026-06-12 09:29:11,-68,-71,Corridor,100.0
2026-06-12 09:29:16,-68,-71,Corridor,100.0
2026-06-12 09:29:20,-69,-71,Corridor,100.0
2026-06-12 09:29:24,-70,-70,Corridor,100.0
2026-06-12 09:29:29,-70,-70,Corridor,100.0
2026-06-12 09:29:33,-69,-70,Corridor,100.0
2026-06-12 09:29:37,-69,-69,Corridor,100.0
2026-06-12 09:29:42,-69,-69,Corridor,100.0
2026-06-12 09:29:46,-69,-69,Corridor,100.0
2026-06-12 09:29:50,-70,-68,Corridor,100.0
2026-06-12 09:29:55,-70,-68,Corridor,100.0
2026-06-12 09:29:59,-70,-69,Corridor,100.0
2026-06-12 09:30:03,-70,-68,Corridor,100.0
2026-06-12 09:30:07,-70,-68,Corridor,100.0
2026-06-12 09:30:12,-70,-68,Corridor,100.0
2026-06-12 09:30:16,-69,-68,Corridor,100.0
2026-06-12 09:30:20,-69,-68,Corridor,100.0
2026-06-12 09:30:25,-69,-68,Corridor,100.0
2026-06-12 09:30:29,-68,-68,Corridor,100.0
2026-06-12 09:30:33,-68,-68,Corridor,100.0
2026-06-12 09:30:38,-68,-69,Corridor,100.0
2026-06-12 09:30:42,-68,-69,Corridor,100.0
2026-06-12 09:30:46,-68,-69,Corridor,100.0
2026-06-12 09:30:51,-69,-71,Corridor,100.0
2026-06-12 09:30:55,-70,-71,Corridor,100.0
2026-06-12 09:30:59,-71,-70,Corridor,100.0
2026-06-12 09:31:04,-72,-70,Corridor,100.0
2026-06-12 09:31:08,-73,-69,Corridor,100.0
2026-06-12 09:31:12,-73,-68,Corridor,100.0
2026-06-12 09:31:17,-73,-69,Corridor,100.0
2026-06-12 09:31:21,-73,-69,Corridor,100.0
2026-06-12 09:31:25,-73,-69,Corridor,100.0
2026-06-12 09:31:30,-75,-69,Corridor,100.0
2026-06-12 09:31:34,-76,-68,Corridor,100.0
2026-06-12 09:31:38,-76,-68,Corridor,100.0
2026-06-12 09:31:43,-79,-68,Corridor,66.7
2026-06-12 09:31:47,-80,-68,Room102,66.7
2026-06-12 09:31:51,-81,-68,Room102,66.7
2026-06-12 09:31:55,-79,-69,Corridor,66.7
2026-06-12 09:32:00,-79,-70,Corridor,100.0
2026-06-12 09:32:04,-80,-70,Corridor,66.7
2026-06-12 09:32:08,-80,-71,Corridor,100.0
2026-06-12 09:32:13,-81,-73,Corridor,100.0
2026-06-12 09:32:17,-84,-77,Corridor,100.0
2026-06-12 09:32:21,-87,-79,Corridor,66.7
2026-06-12 09:32:26,-89,-83,Corridor,100.0
2026-06-12 09:32:30,-91,-80,Room102,66.7
2026-06-12 09:32:34,-92,-79,Room102,66.7
2026-06-12 09:32:39,-93,-77,Room102,100.0
2026-06-12 09:32:43,-94,-80,Room102,66.7
2026-06-12 09:32:47,-94,-81,Room102,66.7
2026-06-12 09:32:52,-94,-84,Corridor,66.7
2026-06-12 09:32:56,-95,-84,Room102,66.7
2026-06-12 09:33:00,-95,-82,Room102,66.7
2026-06-12 09:33:05,-95,-84,Room102,66.7
2026-06-12 09:33:09,-95,-86,Corridor,66.7
2026-06-12 09:33:13,-95,-88,Corridor,66.7
2026-06-12 09:33:17,-95,-89,Corridor,66.7
2026-06-12 09:33:22,-95,-88,Corridor,66.7
2026-06-12 09:33:26,-95,-83,Room102,66.7
2026-06-12 09:33:30,-95,-79,Room102,100.0
2026-06-12 09:33:35,-95,-75,Room102,100.0
2026-06-12 09:33:39,-95,-75,Room102,100.0
2026-06-12 09:33:43,-95,-73,Room102,100.0
2026-06-12 09:33:48,-96,-71,Room102,100.0
2026-06-12 09:33:52,-95,-70,Room102,100.0
2026-06-12 09:33:56,-95,-69,Room102,100.0
2026-06-12 09:34:01,-95,-68,Room102,100.0
2026-06-12 09:34:05,-95,-68,Room102,100.0
2026-06-12 09:34:09,-95,-68,Room102,100.0
2026-06-12 09:34:14,-95,-68,Room102,100.0
2026-06-12 09:34:18,-94,-67,Room102,100.0
2026-06-12 09:34:22,-88,-67,Room102,100.0
2026-06-12 09:34:27,-86,-67,Room102,100.0
2026-06-12 09:34:31,-84,-67,Room102,100.0
2026-06-12 09:34:35,-83,-66,Room102,100.0
2026-06-12 09:34:40,-83,-66,Room102,100.0
2026-06-12 09:34:44,-82,-66,Room102,100.0
2026-06-12 09:34:48,-81,-67,Room102,100.0
2026-06-12 09:34:52,-81,-66,Room102,100.0
2026-06-12 09:34:57,-80,-65,Room102,100.0
2026-06-12 09:35:01,-79,-65,Room102,100.0
2026-06-12 09:35:05,-80,-65,Room102,100.0
2026-06-12 09:35:10,-79,-65,Room102,100.0
2026-06-12 09:35:14,-79,-65,Room102,100.0
2026-06-12 09:35:18,-77,-67,Corridor,100.0
2026-06-12 09:35:23,-74,-66,Corridor,100.0
2026-06-12 09:35:27,-72,-66,Corridor,100.0
2026-06-12 09:35:31,-70,-66,Corridor,100.0
2026-06-12 09:35:36,-68,-66,Corridor,100.0
2026-06-12 09:35:40,-68,-66,Corridor,100.0
2026-06-12 09:35:44,-68,-67,Corridor,100.0
2026-06-12 09:35:49,-67,-67,Corridor,100.0
2026-06-12 09:35:53,-67,-67,Corridor,100.0
2026-06-12 09:35:57,-67,-66,Corridor,100.0
2026-06-12 09:36:02,-67,-67,Corridor,100.0
2026-06-12 09:36:06,-67,-67,Corridor,100.0
2026-06-12 09:36:10,-66,-67,Corridor,100.0
2026-06-12 09:36:15,-66,-67,Corridor,100.0
2026-06-12 09:36:19,-66,-67,Corridor,100.0
2026-06-12 09:36:23,-66,-67,Corridor,100.0
2026-06-12 09:36:27,-66,-66,Corridor,100.0
2026-06-12 09:36:32,-66,-66,Corridor,100.0
2026-06-12 09:36:36,-66,-66,Corridor,100.0
2026-06-12 09:36:40,-67,-66,Corridor,100.0
2026-06-12 09:36:45,-66,-66,Corridor,100.0
2026-06-12 09:36:49,-66,-66,Corridor,100.0
2026-06-12 09:36:53,-66,-67,Corridor,100.0
2026-06-12 09:36:58,-66,-67,Corridor,100.0
2026-06-12 09:37:02,-66,-67,Corridor,100.0
2026-06-12 09:37:06,-66,-66,Corridor,100.0
2026-06-12 09:37:11,-66,-67,Corridor,100.0
2026-06-12 09:37:15,-65,-68,Corridor,100.0
2026-06-12 09:37:19,-65,-67,Corridor,100.0
2026-06-12 09:37:24,-65,-67,Corridor,100.0
2026-06-12 09:37:28,-66,-67,Corridor,100.0
2026-06-12 09:37:32,-65,-67,Corridor,100.0
2026-06-12 09:37:37,-65,-68,Corridor,100.0
2026-06-12 09:37:41,-65,-68,Corridor,100.0
2026-06-12 09:37:45,-66,-67,Corridor,100.0
2026-06-12 09:37:49,-66,-67,Corridor,100.0
2026-06-12 09:37:54,-66,-67,Corridor,100.0
2026-06-12 09:37:58,-66,-66,Corridor,100.0
2026-06-12 09:38:02,-66,-67,Corridor,100.0
2026-06-12 09:38:07,-66,-67,Corridor,100.0
2026-06-12 09:38:11,-65,-66,Corridor,100.0
2026-06-12 09:38:15,-66,-67,Corridor,100.0
2026-06-12 09:38:20,-65,-67,Corridor,100.0
2026-06-12 09:38:24,-65,-68,Corridor,100.0
2026-06-12 09:38:28,-64,-69,Corridor,100.0
2026-06-12 09:38:33,-64,-68,Corridor,100.0
2026-06-12 09:38:37,-64,-68,Corridor,100.0
2026-06-12 09:38:41,-64,-67,Corridor,100.0
2026-06-12 09:38:46,-64,-68,Corridor,100.0
2026-06-12 09:38:50,-64,-69,Corridor,100.0
2026-06-12 09:38:54,-63,-68,Corridor,100.0
2026-06-12 09:38:59,-63,-68,Corridor,100.0
2026-06-12 09:39:03,-63,-67,Corridor,100.0
2026-06-12 09:39:07,-63,-67,Corridor,100.0
2026-06-12 09:39:11,-63,-67,Corridor,100.0
2026-06-12 09:39:16,-65,-67,Corridor,100.0
2026-06-12 09:39:20,-65,-67,Corridor,100.0
2026-06-12 09:39:24,-65,-67,Corridor,100.0
2026-06-12 09:39:29,-66,-66,Corridor,100.0
2026-06-12 09:39:33,-64,-67,Corridor,100.0
2026-06-12 09:39:37,-62,-67,Corridor,100.0
2026-06-12 09:39:42,-60,-66,Corridor,100.0
2026-06-12 09:39:46,-59,-68,Corridor,100.0
2026-06-12 09:39:55,-58,-67,Corridor,100.0
2026-06-12 09:39:59,-58,-67,Corridor,100.0
2026-06-12 09:40:03,-57,-67,Corridor,100.0
2026-06-12 09:40:08,-57,-66,Corridor,100.0
2026-06-12 09:40:12,-57,-66,Corridor,100.0
2026-06-12 09:40:16,-57,-67,Corridor,100.0
2026-06-12 09:40:21,-57,-67,Corridor,100.0
2026-06-12 09:40:25,-57,-67,Corridor,100.0
2026-06-12 09:40:29,-57,-67,Corridor,100.0
2026-06-12 09:40:34,-57,-67,Corridor,100.0
2026-06-12 09:40:38,-57,-66,Corridor,100.0
2026-06-12 09:40:42,-57,-67,Corridor,100.0
2026-06-12 09:40:46,-57,-67,Corridor,100.0
2026-06-12 09:40:51,-57,-66,Corridor,100.0
2026-06-12 09:40:55,-57,-66,Corridor,100.0
2026-06-12 09:40:59,-57,-67,Corridor,100.0
2026-06-12 09:41:04,-57,-67,Corridor,100.0
2026-06-12 09:41:08,-57,-67,Corridor,100.0
2026-06-12 09:41:12,-56,-67,Corridor,100.0
2026-06-12 09:41:17,-57,-67,Corridor,100.0
2026-06-12 09:41:21,-57,-67,Corridor,100.0
2026-06-12 09:41:25,-57,-67,Corridor,100.0
2026-06-12 09:41:30,-57,-68,Corridor,100.0
2026-06-12 09:41:34,-57,-67,Corridor,100.0
2026-06-12 09:41:38,-57,-68,Corridor,100.0
2026-06-12 09:41:43,-56,-68,Room101,100.0
2026-06-12 09:41:47,-56,-69,Room101,100.0
2026-06-12 09:41:51,-56,-69,Room101,100.0
2026-06-12 09:41:56,-56,-68,Room101,100.0
2026-06-12 09:42:00,-56,-68,Room101,100.0
2026-06-12 09:42:04,-56,-68,Room101,100.0
2026-06-12 09:42:09,-57,-68,Corridor,100.0
2026-06-12 09:42:13,-56,-68,Room101,100.0
2026-06-12 09:42:17,-56,-67,Corridor,100.0
2026-06-12 09:42:21,-56,-66,Corridor,100.0
2026-06-12 09:42:26,-56,-67,Corridor,100.0
2026-06-12 09:42:30,-56,-58,Corridor,100.0
2026-06-12 09:42:34,-56,-52,Corridor,100.0
2026-06-12 09:42:39,-56,-55,Corridor,100.0
2026-06-12 09:42:43,-56,-59,Corridor,100.0
2026-06-12 09:42:47,-57,-58,Corridor,100.0
2026-06-12 09:42:52,-57,-56,Corridor,100.0
2026-06-12 09:42:56,-60,-57,Corridor,100.0
2026-06-12 09:43:00,-64,-60,Corridor,100.0
2026-06-12 09:43:05,-67,-63,Corridor,100.0
2026-06-12 09:43:09,-71,-65,Corridor,100.0
2026-06-12 09:43:13,-74,-67,Corridor,100.0
2026-06-12 09:43:18,-77,-65,Room102,66.7
2026-06-12 09:43:22,-79,-63,Room102,100.0
2026-06-12 09:43:26,-79,-62,Room102,100.0
2026-06-12 09:43:31,-79,-62,Room102,100.0
2026-06-12 09:43:35,-79,-60,Room102,100.0
2026-06-12 09:43:39,-80,-60,Room102,100.0
2026-06-12 09:43:44,-82,-59,Room102,100.0
2026-06-12 09:43:48,-80,-58,Room102,100.0
2026-06-12 09:43:52,-79,-59,Room102,100.0
2026-06-12 09:43:56,-78,-59,Room102,100.0
2026-06-12 09:44:01,-81,-59,Room102,100.0
2026-06-12 09:44:05,-82,-59,Room102,100.0
2026-06-12 09:44:09,-81,-59,Room102,100.0
2026-06-12 09:44:14,-80,-59,Room102,100.0
2026-06-12 09:44:18,-80,-60,Room102,100.0
2026-06-12 09:44:22,-82,-60,Room102,100.0
2026-06-12 09:44:27,-81,-60,Room102,100.0
2026-06-12 09:44:31,-81,-61,Room102,100.0
2026-06-12 09:44:35,-80,-60,Room102,100.0
2026-06-12 09:44:40,-80,-60,Room102,100.0
2026-06-12 09:44:44,-80,-60,Room102,100.0
2026-06-12 09:44:48,-81,-60,Room102,100.0
2026-06-12 09:44:53,-82,-60,Room102,100.0
2026-06-12 09:44:57,-83,-60,Room102,100.0
2026-06-12 09:45:01,-85,-60,Room102,100.0
2026-06-12 09:45:06,-83,-60,Room102,100.0
2026-06-12 09:45:10,-83,-60,Room102,100.0
2026-06-12 09:45:14,-82,-59,Room102,100.0
2026-06-12 09:45:19,-81,-59,Room102,100.0
2026-06-12 09:45:23,-80,-60,Room102,100.0
2026-06-12 09:45:27,-79,-60,Room102,100.0
2026-06-12 09:45:31,-79,-59,Room102,100.0
2026-06-12 09:45:36,-77,-58,Room102,100.0
